2017-07-20 20:57:12	Milan - Napoli	middle
2017-07-20 20:57:12	Milan - Napoli	defend
2017-07-20 20:57:12	Milan - Napoli	middle
2017-07-20 20:57:12	Milan - Napoli	defend
2017-07-20 20:57:12	Milan - Napoli	middle
2017-07-20 20:57:12	Milan - Napoli	attack
2017-07-20 20:57:12	Milan - Napoli	score
2017-07-20 20:57:12	Milan - Napoli	attack
2017-07-20 20:57:12	Milan - Napoli	middle
2017-07-20 20:57:12	Milan - Napoli	defend
2017-07-20 20:57:12	Milan - Napoli	suffer
2017-07-20 20:57:12	Milan - Napoli	defend
2017-07-20 20:57:12	Milan - Napoli	suffer
2017-07-20 20:57:12	Milan - Napoli	defend
2017-07-20 20:57:12	Milan - Napoli	middle
2017-07-20 20:57:12	Milan - Napoli	defend
2017-07-20 20:57:12	Milan - Napoli	middle
2017-07-20 20:57:12	Milan - Napoli	defend
2017-07-20 20:57:12	Milan - Napoli	middle
2017-07-20 20:57:12	Milan - Napoli	defend
2017-07-20 20:57:12	Milan - Napoli	middle
2017-07-20 20:57:12	Milan - Napoli	attack
2017-07-20 20:57:12	Milan - Napoli	score
2017-07-20 20:57:12	Milan - Napoli	attack
2017-07-20 20:57:12	Milan - Napoli	middle
2017-07-20 20:57:12	Milan - Napoli	attack
2017-07-20 20:57:12	Milan - Napoli	middle
2017-07-20 20:57:12	Milan - Napoli	defend
2017-07-20 20:57:12	Milan - Napoli	suffer
2017-07-20 20:57:12	Milan - Napoli	defend
2017-07-20 20:57:12	Milan - Napoli	middle
2017-07-20 20:57:12	Milan - Napoli	defend
2017-07-20 20:57:12	Milan - Napoli	middle
2017-07-20 20:57:12	Milan - Napoli	attack
2017-07-20 20:57:12	Milan - Napoli	score
2017-07-20 20:57:12	Milan - Napoli	attack
2017-07-20 20:57:12	Milan - Napoli	score
2017-07-20 20:57:12	Milan - Napoli	attack
2017-07-20 20:57:12	Milan - Napoli	middle
2017-07-20 20:57:12	Milan - Napoli	defend
2017-07-20 20:57:12	Milan - Napoli	middle
2017-07-20 20:57:12	Milan - Napoli	defend
2017-07-20 20:57:12	Milan - Napoli	middle
2017-07-20 20:57:12	Milan - Napoli	defend
2017-07-20 20:57:12	Milan - Napoli	middle
2017-07-20 20:57:12	Milan - Napoli	attack
2017-07-20 20:57:12	Milan - Napoli	middle
2017-07-20 20:57:12	Milan - Napoli	defend
2017-07-20 20:57:12	Milan - Napoli	suffer
2017-07-20 20:57:12	Milan - Napoli	-1
2017-07-20 20:57:12	Milan - Napoli	defend
2017-07-20 20:57:12	Milan - Napoli	suffer
2017-07-20 20:57:12	Milan - Napoli	defend
2017-07-20 20:57:12	Milan - Napoli	middle
2017-07-20 20:57:12	Milan - Napoli	attack
2017-07-20 20:57:12	Milan - Napoli	middle
2017-07-20 20:57:12	Milan - Napoli	defend
2017-07-20 20:57:12	Milan - Napoli	middle
2017-07-20 20:57:12	Milan - Napoli	defend
2017-07-20 20:57:12	Milan - Napoli	suffer
2017-07-20 20:57:12	Milan - Napoli	defend
2017-07-20 20:57:12	Genoa - Sampdoria	Match begins!
2017-07-20 20:57:12	Genoa - Sampdoria	defend
2017-07-20 20:57:12	Genoa - Sampdoria	middle
2017-07-20 20:57:12	Genoa - Sampdoria	defend
2017-07-20 20:57:12	Genoa - Sampdoria	middle
2017-07-20 20:57:12	Genoa - Sampdoria	defend
2017-07-20 20:57:12	Genoa - Sampdoria	suffer
2017-07-20 20:57:12	Genoa - Sampdoria	defend
2017-07-20 20:57:12	Genoa - Sampdoria	middle
2017-07-20 20:57:12	Genoa - Sampdoria	attack
2017-07-20 20:57:12	Genoa - Sampdoria	middle
2017-07-20 20:57:12	Genoa - Sampdoria	defend
2017-07-20 20:57:12	Genoa - Sampdoria	middle
2017-07-20 20:57:12	Genoa - Sampdoria	defend
2017-07-20 20:57:12	Genoa - Sampdoria	middle
2017-07-20 20:57:12	Genoa - Sampdoria	attack
2017-07-20 20:57:12	Genoa - Sampdoria	middle
2017-07-20 20:57:12	Genoa - Sampdoria	defend
2017-07-20 20:57:12	Genoa - Sampdoria	middle
2017-07-20 20:57:12	Genoa - Sampdoria	attack
2017-07-20 20:57:12	Genoa - Sampdoria	middle
2017-07-20 20:57:12	Genoa - Sampdoria	attack
2017-07-20 20:57:12	Genoa - Sampdoria	score
2017-07-20 20:57:12	Genoa - Sampdoria	attack
2017-07-20 20:57:12	Genoa - Sampdoria	middle
2017-07-20 20:57:12	Genoa - Sampdoria	defend
2017-07-20 20:57:12	Genoa - Sampdoria	middle
2017-07-20 20:57:12	Genoa - Sampdoria	defend
2017-07-20 20:57:12	Genoa - Sampdoria	suffer
2017-07-20 20:57:12	Genoa - Sampdoria	defend
2017-07-20 20:57:12	Genoa - Sampdoria	middle
2017-07-20 20:57:12	Genoa - Sampdoria	defend
2017-07-20 20:57:12	Genoa - Sampdoria	middle
2017-07-20 20:57:12	Genoa - Sampdoria	defend
2017-07-20 20:57:12	Genoa - Sampdoria	middle
2017-07-20 20:57:12	Genoa - Sampdoria	defend
2017-07-20 20:57:12	Genoa - Sampdoria	middle
2017-07-20 20:57:12	Genoa - Sampdoria	attack
2017-07-20 20:57:12	Genoa - Sampdoria	middle
2017-07-20 20:57:12	Genoa - Sampdoria	defend
2017-07-20 20:57:12	Genoa - Sampdoria	suffer
2017-07-20 20:57:12	Genoa - Sampdoria	defend
2017-07-20 20:57:12	Genoa - Sampdoria	middle
2017-07-20 20:57:12	Genoa - Sampdoria	attack
2017-07-20 20:57:12	Genoa - Sampdoria	middle
2017-07-20 20:57:12	Genoa - Sampdoria	defend
2017-07-20 20:57:12	Genoa - Sampdoria	middle
2017-07-20 20:57:12	Genoa - Sampdoria	attack
2017-07-20 20:57:12	Genoa - Sampdoria	middle
2017-07-20 20:57:12	Genoa - Sampdoria	attack
2017-07-20 20:57:12	Genoa - Sampdoria	score
2017-07-20 20:57:12	Genoa - Sampdoria	attack
2017-07-20 20:57:12	Genoa - Sampdoria	middle
2017-07-20 20:57:12	Genoa - Sampdoria	defend
2017-07-20 20:57:12	Genoa - Sampdoria	middle
2017-07-20 20:57:12	Genoa - Sampdoria	defend
2017-07-20 20:57:12	Genoa - Sampdoria	middle
2017-07-20 20:57:12	Genoa - Sampdoria	attack
2017-07-20 20:57:12	Genoa - Sampdoria	middle
2017-07-20 20:57:12	Genoa - Sampdoria	defend
2017-07-20 20:57:13	Genoa - Sampdoria	middle
2017-07-20 20:57:13	Genoa - Sampdoria	defend
2017-07-20 20:57:13	Genoa - Sampdoria	middle
2017-07-20 20:57:13	Genoa - Sampdoria	attack
2017-07-20 20:57:13	Genoa - Sampdoria	middle
2017-07-20 20:57:13	Genoa - Sampdoria	defend
2017-07-20 20:57:13	Genoa - Sampdoria	middle
2017-07-20 20:57:13	Genoa - Sampdoria	attack
2017-07-20 20:57:13	Genoa - Sampdoria	middle
2017-07-20 20:57:13	Genoa - Sampdoria	attack
2017-07-20 20:57:13	Genoa - Sampdoria	middle
2017-07-20 20:57:13	Genoa - Sampdoria	attack
2017-07-20 20:57:13	Genoa - Sampdoria	middle
2017-07-20 20:57:13	Genoa - Sampdoria	defend
2017-07-20 20:57:13	Genoa - Sampdoria	middle
2017-07-20 20:57:13	Genoa - Sampdoria	defend
2017-07-20 20:57:13	Genoa - Sampdoria	middle
2017-07-20 20:57:13	Genoa - Sampdoria	attack
2017-07-20 20:57:13	Genoa - Sampdoria	middle
2017-07-20 20:57:13	Genoa - Sampdoria	defend
2017-07-20 20:57:13	Genoa - Sampdoria	middle
2017-07-20 20:57:13	Genoa - Sampdoria	attack
2017-07-20 20:57:13	Genoa - Sampdoria	middle
2017-07-20 20:57:13	Genoa - Sampdoria	attack
2017-07-20 20:57:13	Genoa - Sampdoria	score
2017-07-20 20:57:13	Genoa - Sampdoria	attack
2017-07-20 20:57:13	Genoa - Sampdoria	middle
2017-07-20 20:57:13	Genoa - Sampdoria	attack
2017-07-20 20:57:13	Genoa - Sampdoria	middle
2017-07-20 20:57:13	Genoa - Sampdoria	defend
2017-07-20 20:57:13	Genoa - Sampdoria	middle
2017-07-20 20:57:13	Juventus - Roma	Match begins!
2017-07-20 20:57:13	Juventus - Roma	attack
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	attack
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	attack
2017-07-20 20:57:13	Juventus - Roma	score
2017-07-20 20:57:13	Juventus - Roma	1
2017-07-20 20:57:13	Juventus - Roma	defend
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	defend
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	defend
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	attack
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	attack
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	attack
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	defend
2017-07-20 20:57:13	Juventus - Roma	suffer
2017-07-20 20:57:13	Juventus - Roma	defend
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	defend
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	defend
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	defend
2017-07-20 20:57:13	Juventus - Roma	suffer
2017-07-20 20:57:13	Juventus - Roma	defend
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	attack
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	attack
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	attack
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	attack
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	attack
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	attack
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	defend
2017-07-20 20:57:13	Juventus - Roma	suffer
2017-07-20 20:57:13	Juventus - Roma	defend
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	defend
2017-07-20 20:57:13	Juventus - Roma	suffer
2017-07-20 20:57:13	Juventus - Roma	defend
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	defend
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	attack
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	defend
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	defend
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	attack
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	defend
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	defend
2017-07-20 20:57:13	Juventus - Roma	suffer
2017-07-20 20:57:13	Juventus - Roma	defend
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	attack
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	defend
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	attack
2017-07-20 20:57:13	Juventus - Roma	score
2017-07-20 20:57:13	Juventus - Roma	attack
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	attack
2017-07-20 20:57:13	Juventus - Roma	score
2017-07-20 20:57:13	Juventus - Roma	attack
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	defend
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	attack
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	attack
2017-07-20 20:57:13	Juventus - Roma	score
2017-07-20 20:57:13	Juventus - Roma	attack
2017-07-20 20:57:13	Juventus - Roma	middle
2017-07-20 20:57:13	Juventus - Roma	defend
2017-07-20 20:57:13	Juventus - Roma	suffer
2017-07-20 20:57:13	Juventus - Roma	defend
2017-07-20 20:57:13	Cagliari - Verona	Match begins!
2017-07-20 20:57:13	Cagliari - Verona	attack
2017-07-20 20:57:13	Cagliari - Verona	middle
2017-07-20 20:57:13	Cagliari - Verona	defend
2017-07-20 20:57:13	Cagliari - Verona	middle
2017-07-20 20:57:13	Cagliari - Verona	defend
2017-07-20 20:57:13	Cagliari - Verona	middle
2017-07-20 20:57:13	Cagliari - Verona	attack
2017-07-20 20:57:13	Cagliari - Verona	middle
2017-07-20 20:57:13	Cagliari - Verona	attack
2017-07-20 20:57:13	Cagliari - Verona	score
2017-07-20 20:57:13	Cagliari - Verona	attack
2017-07-20 20:57:13	Cagliari - Verona	middle
2017-07-20 20:57:13	Cagliari - Verona	attack
2017-07-20 20:57:13	Cagliari - Verona	middle
2017-07-20 20:57:13	Cagliari - Verona	defend
2017-07-20 20:57:13	Cagliari - Verona	middle
2017-07-20 20:57:13	Cagliari - Verona	attack
2017-07-20 20:57:14	Cagliari - Verona	score
2017-07-20 20:57:14	Cagliari - Verona	attack
2017-07-20 20:57:14	Cagliari - Verona	middle
2017-07-20 20:57:14	Cagliari - Verona	defend
2017-07-20 20:57:14	Cagliari - Verona	suffer
2017-07-20 20:57:14	Cagliari - Verona	defend
2017-07-20 20:57:14	Cagliari - Verona	suffer
2017-07-20 20:57:14	Cagliari - Verona	defend
2017-07-20 20:57:14	Cagliari - Verona	middle
2017-07-20 20:57:14	Cagliari - Verona	defend
2017-07-20 20:57:14	Cagliari - Verona	middle
2017-07-20 20:57:14	Cagliari - Verona	attack
2017-07-20 20:57:14	Cagliari - Verona	middle
2017-07-20 20:57:14	Cagliari - Verona	attack
2017-07-20 20:57:14	Cagliari - Verona	middle
2017-07-20 20:57:14	Cagliari - Verona	attack
2017-07-20 20:57:14	Cagliari - Verona	middle
2017-07-20 20:57:14	Cagliari - Verona	attack
2017-07-20 20:57:14	Cagliari - Verona	middle
2017-07-20 20:57:14	Cagliari - Verona	attack
2017-07-20 20:57:14	Cagliari - Verona	score
2017-07-20 20:57:14	Cagliari - Verona	attack
2017-07-20 20:57:14	Cagliari - Verona	middle
2017-07-20 20:57:14	Cagliari - Verona	defend
2017-07-20 20:57:14	Cagliari - Verona	suffer
2017-07-20 20:57:14	Cagliari - Verona	defend
2017-07-20 20:57:14	Cagliari - Verona	middle
2017-07-20 20:57:14	Cagliari - Verona	defend
2017-07-20 20:57:14	Cagliari - Verona	middle
2017-07-20 20:57:14	Cagliari - Verona	defend
2017-07-20 20:57:14	Cagliari - Verona	middle
2017-07-20 20:57:14	Cagliari - Verona	attack
2017-07-20 20:57:14	Cagliari - Verona	middle
2017-07-20 20:57:14	Cagliari - Verona	attack
2017-07-20 20:57:14	Cagliari - Verona	score
2017-07-20 20:57:14	Cagliari - Verona	attack
2017-07-20 20:57:14	Cagliari - Verona	middle
2017-07-20 20:57:14	Cagliari - Verona	defend
2017-07-20 20:57:14	Cagliari - Verona	middle
2017-07-20 20:57:14	Cagliari - Verona	attack
2017-07-20 20:57:14	Cagliari - Verona	middle
2017-07-20 20:57:14	Cagliari - Verona	defend
2017-07-20 20:57:14	Cagliari - Verona	middle
2017-07-20 20:57:14	Cagliari - Verona	defend
2017-07-20 20:57:14	Cagliari - Verona	middle
2017-07-20 20:57:14	Cagliari - Verona	attack
2017-07-20 20:57:14	Cagliari - Verona	middle
2017-07-20 20:57:14	Cagliari - Verona	defend
2017-07-20 20:57:14	Cagliari - Verona	middle
2017-07-20 20:57:14	Cagliari - Verona	attack
2017-07-20 20:57:14	Cagliari - Verona	middle
2017-07-20 20:57:14	Cagliari - Verona	attack
2017-07-20 20:57:14	Cagliari - Verona	middle
2017-07-20 20:57:14	Cagliari - Verona	defend
2017-07-20 20:57:14	Cagliari - Verona	middle
2017-07-20 20:57:14	Cagliari - Verona	defend
2017-07-20 20:57:14	Cagliari - Verona	middle
2017-07-20 20:57:14	Cagliari - Verona	attack
2017-07-20 20:57:14	Cagliari - Verona	middle
2017-07-20 20:57:14	Cagliari - Verona	defend
2017-07-20 20:57:14	Cagliari - Verona	suffer
2017-07-20 20:57:14	Cagliari - Verona	defend
2017-07-20 20:57:14	Cagliari - Verona	middle
2017-07-20 20:57:14	Cagliari - Verona	defend
